time,idle_node,busy_node,full_node,fra_gpu,busy_gpu,pending_job,running_job,completed_job,len_g1,len_g2,len_g4,len_g8,len_g16,len_g32,len_g64
59322,0,0,0,0,0,0,0,23
61005,13,3,0,11,13,0,11,24,1,0,1,1,0,0,0
61005,0,0,0,0,0,0,0,23
61307,13,3,0,11,13,0,12,24,1,0,1,1,0,0,0
61307,0,0,0,0,0,0,0,23
64667,12,4,0,11,21,0,12,25,1,0,1,2,0,0,0
64667,0,0,0,0,0,0,0,24
67057,12,4,0,11,21,0,13,25,1,0,1,2,0,0,0
67057,0,0,0,0,0,0,0,24
69046,12,4,0,7,25,0,13,26,1,0,1,2,0,0,0
69046,0,0,0,0,0,0,0,25
72602,13,3,0,11,13,0,12,28,1,0,1,1,0,0,0
72602,0,0,0,0,0,0,0,27
74761,13,3,0,11,13,0,12,29,1,0,1,1,0,0,0
74761,0,0,0,0,0,0,0,27
77100,13,3,0,11,13,0,12,30,1,0,1,1,0,0,0
77100,0,0,0,0,0,0,0,27
77755,13,3,0,11,13,0,13,30,1,0,1,1,0,0,0
77755,0,0,0,0,0,0,0,27
83698,13,3,0,11,13,0,14,30,1,0,1,1,0,0,0
83698,0,0,0,0,0,0,0,27
88599,13,3,0,11,13,0,15,30,1,0,1,1,0,0,0
88599,0,0,0,0,0,0,0,27
88863,13,3,0,11,13,0,16,30,1,0,1,1,0,0,0
88863,0,0,0,0,0,0,0,27
90967,13,3,0,11,13,0,17,30,1,0,1,1,0,0,0
90967,0,0,0,0,0,0,0,27
92850,12,4,0,18,14,0,18,30,2,0,1,1,0,0,0
92850,0,0,0,0,0,0,0,27
93778,12,4,0,17,15,0,19,30,2,0,1,1,0,0,0
93778,0,0,0,0,0,0,0,27
94912,12,4,0,16,16,0,20,30,2,0,1,1,0,0,0
94912,0,0,0,0,0,0,0,27
95922,12,4,0,15,17,0,21,30,2,0,1,1,0,0,0
95922,0,0,0,0,0,0,0,27
99804,12,4,0,14,18,0,18,34,2,0,1,1,0,0,0
99804,0,0,0,0,0,0,0,30
100846,12,4,0,15,17,0,19,34,2,0,1,1,0,0,0
100846,0,0,0,0,0,0,0,30
103518,12,4,0,14,18,0,19,35,2,0,1,1,0,0,0
103518,0,0,0,0,0,0,0,31
104173,10,6,0,15,33,0,20,35,2,0,1,1,1,0,0
104173,0,0,0,0,0,0,0,31
107390,13,3,0,11,13,0,20,36,1,0,1,1,0,0,0
107390,0,0,0,0,0,0,0,32
110839,13,3,0,11,13,0,19,38,1,0,1,1,0,0,0
110839,0,0,0,0,0,0,0,34
111766,12,4,0,18,14,0,19,39,2,0,1,1,0,0,0
111766,0,0,0,0,0,0,0,34
113024,13,3,0,17,7,0,18,41,2,0,1,0,0,0,0
113024,0,0,0,0,0,0,0,35
116819,14,2,0,11,5,0,15,45,1,0,1,0,0,0,0
116819,0,0,0,0,0,0,0,38
118749,14,2,0,11,5,0,15,46,1,0,1,0,0,0,0
118749,0,0,0,0,0,0,0,38
119749,14,2,0,11,5,0,15,47,1,0,1,0,0,0,0
119749,0,0,0,0,0,0,0,39
120125,14,2,0,11,5,0,16,47,1,0,1,0,0,0,0
120125,0,0,0,0,0,0,0,39
120714,13,3,0,18,6,0,17,47,2,0,1,0,0,0,0
120714,0,0,0,0,0,0,0,39
122518,13,3,0,11,13,0,17,48,1,0,1,1,0,0,0
122518,0,0,0,0,0,0,0,40
122790,12,4,0,18,14,0,18,48,2,0,1,1,0,0,0
122790,0,0,0,0,0,0,0,40
126368,13,3,0,11,13,0,16,51,1,0,1,1,0,0,0
126368,0,0,0,0,0,0,0,43
126836,13,3,0,11,13,0,17,51,1,0,1,1,0,0,0
126836,0,0,0,0,0,0,0,43
130471,12,4,0,18,14,0,17,52,2,0,1,1,0,0,0
130471,0,0,0,0,0,0,0,43
131027,12,4,0,17,15,0,17,53,2,0,1,1,0,0,0
131027,0,0,0,0,0,0,0,43
135759,13,3,0,11,13,0,15,56,1,0,1,1,0,0,0
135759,0,0,0,0,0,0,0,46
137597,14,2,0,11,5,0,15,57,1,0,1,0,0,0,0
137597,0,0,0,0,0,0,0,47
138649,14,2,0,11,5,0,16,57,1,0,1,0,0,0,0
138649,0,0,0,0,0,0,0,47
139743,13,3,0,18,6,0,17,57,2,0,1,0,0,0,0
139743,0,0,0,0,0,0,0,47
141324,13,3,0,17,7,0,18,57,2,0,1,0,0,0,0
141324,0,0,0,0,0,0,0,47
142654,13,3,0,16,8,0,17,59,2,0,1,0,0,0,0
142654,0,0,0,0,0,0,0,49
143215,12,4,0,18,14,0,18,59,2,0,1,1,0,0,0
143215,0,0,0,0,0,0,0,49
143564,11,5,0,18,22,0,19,59,2,0,1,2,0,0,0
143564,0,0,0,0,0,0,0,49
144640,12,4,0,17,15,0,19,60,2,0,1,1,0,0,0
144640,0,0,0,0,0,0,0,50
148720,11,5,0,17,23,0,20,60,2,0,1,2,0,0,0
148720,0,0,0,0,0,0,0,50
150185,11,5,0,16,24,0,21,60,2,0,1,2,0,0,0
150185,0,0,0,0,0,0,0,50
150425,12,4,0,15,17,0,21,61,2,0,1,1,0,0,0
150425,0,0,0,0,0,0,0,51
152878,12,4,0,15,17,0,20,63,2,0,1,1,0,0,0
152878,0,0,0,0,0,0,0,53
154820,12,4,0,15,17,0,21,63,2,0,1,1,0,0,0
154820,0,0,0,0,0,0,0,53
158393,13,3,0,11,13,0,22,63,1,0,1,1,0,0,0
158393,0,0,0,0,0,0,0,53
158712,12,4,0,11,21,0,23,63,1,0,1,2,0,0,0
158712,0,0,0,0,0,0,0,53
160760,11,5,0,18,22,0,24,63,2,0,1,2,0,0,0
160760,0,0,0,0,0,0,0,53
161000,11,5,0,17,23,0,25,63,2,0,1,2,0,0,0
161000,0,0,0,0,0,0,0,53
162438,11,5,0,16,24,0,25,64,2,0,1,2,0,0,0
162438,0,0,0,0,0,0,0,54
162917,11,5,0,16,24,0,25,65,2,0,1,2,0,0,0
162917,0,0,0,0,0,0,0,55
163302,11,5,0,16,24,0,26,65,2,0,1,2,0,0,0
163302,0,0,0,0,0,0,0,55
166427,11,5,0,15,25,0,25,67,2,0,1,2,0,0,0
166427,0,0,0,0,0,0,0,57
166667,11,5,0,16,24,0,26,67,2,0,1,2,0,0,0
166667,0,0,0,0,0,0,0,57
167704,10,6,0,16,32,0,27,67,2,0,1,3,0,0,0
167704,0,0,0,0,0,0,0,57
170590,9,7,0,23,33,0,28,67,3,0,1,3,0,0,0
170590,0,0,0,0,0,0,0,57
171011,9,7,0,22,34,0,29,67,3,0,1,3,0,0,0
171011,0,0,0,0,0,0,0,57
171365,9,7,0,21,35,0,30,67,3,0,1,3,0,0,0
171365,0,0,0,0,0,0,0,57
174553,9,7,0,20,36,0,31,67,3,0,1,3,0,0,0
174553,0,0,0,0,0,0,0,57
175378,9,7,0,19,37,0,31,68,3,0,1,3,0,0,0
175618,9,7,0,19,37,0,32,68,3,0,1,3,0,0,0
175858,9,7,0,19,37,0,32,68,3,0,1,3,0,0,0
176098,9,7,0,19,37,0,32,68,3,0,1,3,0,0,0
176338,9,7,0,19,37,0,31,69,3,0,1,3,0,0,0
176578,9,7,0,20,36,0,30,70,3,0,1,3,0,0,0
176818,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
177058,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
177298,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
177538,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
177778,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
178018,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
178258,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
178498,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
178738,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
178978,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
179218,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
179458,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
179698,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
179938,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
180178,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
180418,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
180658,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
180898,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
181138,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
181378,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
181618,9,7,0,21,35,0,30,70,3,0,1,3,0,0,0
181858,9,7,0,21,35,0,29,71,3,0,1,3,0,0,0
182098,9,7,0,22,34,0,28,72,3,0,1,3,0,0,0
182338,9,7,0,23,33,0,28,72,3,0,1,3,0,0,0
182578,9,7,0,23,33,0,28,72,3,0,1,3,0,0,0
182818,9,7,0,23,33,0,28,72,3,0,1,3,0,0,0
183058,9,7,0,23,33,0,28,72,3,0,1,3,0,0,0
183298,9,7,0,23,33,0,28,72,3,0,1,3,0,0,0
183538,9,7,0,23,33,0,28,72,3,0,1,3,0,0,0
183778,9,7,0,23,33,0,27,73,3,0,1,3,0,0,0
184018,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
184258,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
184498,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
184738,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
184978,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
185218,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
185458,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
185698,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
185938,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
186178,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
186418,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
186658,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
186898,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
187138,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
187378,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
187618,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
187858,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
188098,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
188338,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
188578,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
188818,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
189058,10,6,0,16,32,0,27,73,2,0,1,3,0,0,0
189298,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
189538,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
189778,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
190018,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
190258,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
190498,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
190738,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
190978,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
191218,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
191458,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
191698,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
191938,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
192178,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
192418,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
192658,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
192898,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
193138,10,6,0,16,32,0,26,74,2,0,1,3,0,0,0
193378,10,6,0,16,32,0,25,75,2,0,1,3,0,0,0
193618,10,6,0,16,32,0,25,75,2,0,1,3,0,0,0
193858,10,6,0,16,32,0,25,75,2,0,1,3,0,0,0
194098,10,6,0,16,32,0,25,75,2,0,1,3,0,0,0
194338,10,6,0,16,32,0,25,75,2,0,1,3,0,0,0
194578,10,6,0,16,32,0,25,75,2,0,1,3,0,0,0
194818,10,6,0,16,32,0,25,75,2,0,1,3,0,0,0
195058,10,6,0,16,32,0,25,75,2,0,1,3,0,0,0
195298,10,6,0,16,32,0,25,75,2,0,1,3,0,0,0
195538,10,6,0,16,32,0,25,75,2,0,1,3,0,0,0
195778,10,6,0,16,32,0,25,75,2,0,1,3,0,0,0
196018,10,6,0,16,32,0,24,76,2,0,1,3,0,0,0
196258,10,6,0,17,31,0,24,76,2,0,1,3,0,0,0
196498,10,6,0,17,31,0,23,77,2,0,1,3,0,0,0
196738,10,6,0,17,31,0,23,77,2,0,1,3,0,0,0
196978,10,6,0,17,31,0,23,77,2,0,1,3,0,0,0
197218,10,6,0,17,31,0,23,77,2,0,1,3,0,0,0
197458,10,6,0,17,31,0,23,77,2,0,1,3,0,0,0
197698,10,6,0,17,31,0,23,77,2,0,1,3,0,0,0
197938,10,6,0,17,31,0,23,77,2,0,1,3,0,0,0
198178,10,6,0,17,31,0,23,77,2,0,1,3,0,0,0
198418,10,6,0,17,31,0,23,77,2,0,1,3,0,0,0
198658,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
198898,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
199138,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
199378,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
199618,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
199858,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
200098,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
200338,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
200578,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
200818,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
201058,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
201298,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
201538,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
201778,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
202018,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
202258,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
202498,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
202738,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
202978,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
203218,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
203458,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
203698,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
203938,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
204178,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
204418,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
204658,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
204898,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
205138,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
205378,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
205618,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
205858,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
206098,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
206338,10,6,0,17,31,0,22,78,2,0,1,3,0,0,0
206578,10,6,0,17,31,0,21,79,2,0,1,3,0,0,0
206818,10,6,0,17,31,0,21,79,2,0,1,3,0,0,0
207058,10,6,0,17,31,0,21,79,2,0,1,3,0,0,0
207298,10,6,0,17,31,0,21,79,2,0,1,3,0,0,0
207538,10,6,0,17,31,0,21,79,2,0,1,3,0,0,0
207778,10,6,0,17,31,0,21,79,2,0,1,3,0,0,0
208018,10,6,0,17,31,0,21,79,2,0,1,3,0,0,0
208258,10,6,0,17,31,0,21,79,2,0,1,3,0,0,0
208498,10,6,0,17,31,0,20,80,2,0,1,3,0,0,0
208738,10,6,0,17,31,0,20,80,2,0,1,3,0,0,0
208978,10,6,0,17,31,0,20,80,2,0,1,3,0,0,0
209218,10,6,0,17,31,0,20,80,2,0,1,3,0,0,0
209458,10,6,0,17,31,0,20,80,2,0,1,3,0,0,0
209698,10,6,0,17,31,0,20,80,2,0,1,3,0,0,0
209938,10,6,0,17,31,0,20,80,2,0,1,3,0,0,0
210178,10,6,0,17,31,0,20,80,2,0,1,3,0,0,0
210418,10,6,0,17,31,0,20,80,2,0,1,3,0,0,0
210658,10,6,0,17,31,0,20,80,2,0,1,3,0,0,0
210898,10,6,0,17,31,0,20,80,2,0,1,3,0,0,0
211138,10,6,0,17,31,0,20,80,2,0,1,3,0,0,0
211378,10,6,0,17,31,0,20,80,2,0,1,3,0,0,0
211618,10,6,0,17,31,0,19,81,2,0,1,3,0,0,0
211858,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
212098,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
212338,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
212578,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
212818,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
213058,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
213298,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
213538,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
213778,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
214018,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
214258,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
214498,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
214738,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
214978,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
215218,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
215458,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
215698,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
215938,11,5,0,11,29,0,19,81,1,0,1,3,0,0,0
216178,11,5,0,11,29,0,18,82,1,0,1,3,0,0,0
216418,11,5,0,11,29,0,18,82,1,0,1,3,0,0,0
216658,11,5,0,11,29,0,18,82,1,0,1,3,0,0,0
216898,11,5,0,11,29,0,18,82,1,0,1,3,0,0,0
217138,11,5,0,11,29,0,18,82,1,0,1,3,0,0,0
217378,11,5,0,11,29,0,18,82,1,0,1,3,0,0,0
217618,11,5,0,11,29,0,17,83,1,0,1,3,0,0,0
217858,11,5,0,11,29,0,16,84,1,0,1,3,0,0,0
218098,11,5,0,11,29,0,16,84,1,0,1,3,0,0,0
218338,11,5,0,11,29,0,16,84,1,0,1,3,0,0,0
218578,11,5,0,11,29,0,16,84,1,0,1,3,0,0,0
218818,11,5,0,11,29,0,16,84,1,0,1,3,0,0,0
219058,11,5,0,11,29,0,16,84,1,0,1,3,0,0,0
219298,11,5,0,11,29,0,15,85,1,0,1,3,0,0,0
219538,11,5,0,11,29,0,15,85,1,0,1,3,0,0,0
219778,11,5,0,11,29,0,15,85,1,0,1,3,0,0,0
220018,11,5,0,11,29,0,15,85,1,0,1,3,0,0,0
220258,11,5,0,11,29,0,15,85,1,0,1,3,0,0,0
220498,11,5,0,11,29,0,15,85,1,0,1,3,0,0,0
220738,11,5,0,11,29,0,15,85,1,0,1,3,0,0,0
220978,11,5,0,11,29,0,15,85,1,0,1,3,0,0,0
221218,11,5,0,11,29,0,15,85,1,0,1,3,0,0,0
221458,11,5,0,11,29,0,15,85,1,0,1,3,0,0,0
221698,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
221938,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
222178,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
222418,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
222658,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
222898,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
223138,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
223378,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
223618,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
223858,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
224098,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
224338,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
224578,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
224818,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
225058,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
225298,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
225538,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
225778,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
226018,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
226258,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
226498,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
226738,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
226978,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
227218,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
227458,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
227698,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
227938,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
228178,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
228418,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
228658,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
228898,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
229138,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
229378,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
229618,11,5,0,11,29,0,14,86,1,0,1,3,0,0,0
229858,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
230098,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
230338,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
230578,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
230818,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
231058,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
231298,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
231538,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
231778,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
232018,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
232258,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
232498,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
232738,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
232978,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
233218,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
233458,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
233698,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
233938,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
234178,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
234418,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
234658,12,4,0,11,21,0,13,87,1,0,1,2,0,0,0
234898,12,4,0,11,21,0,12,88,1,0,1,2,0,0,0
235138,12,4,0,11,21,0,12,88,1,0,1,2,0,0,0
235378,12,4,0,11,21,0,12,88,1,0,1,2,0,0,0
235618,12,4,0,11,21,0,12,88,1,0,1,2,0,0,0
235858,12,4,0,11,21,0,12,88,1,0,1,2,0,0,0
236098,12,4,0,11,21,0,12,88,1,0,1,2,0,0,0
236338,12,4,0,11,21,0,11,89,1,0,1,2,0,0,0
236578,12,4,0,4,28,0,11,89,1,0,1,2,0,0,0
236818,12,4,0,4,28,0,11,89,1,0,1,2,0,0,0
237058,12,4,0,4,28,0,11,89,1,0,1,2,0,0,0
237298,12,4,0,4,28,0,11,89,1,0,1,2,0,0,0
237538,12,4,0,4,28,0,11,89,1,0,1,2,0,0,0
237778,12,4,0,4,28,0,11,89,1,0,1,2,0,0,0
238018,12,4,0,4,28,0,11,89,1,0,1,2,0,0,0
238258,12,4,0,4,28,0,11,89,1,0,1,2,0,0,0
238498,12,4,0,4,28,0,11,89,1,0,1,2,0,0,0
238738,12,4,0,4,28,0,11,89,1,0,1,2,0,0,0
238978,12,4,0,4,28,0,11,89,1,0,1,2,0,0,0
