time,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15
167760
167760
170640
170640
171120
171120
171600
171600
171600
171600
171600
171600
171600
171600
171600
171600
171600
171600
171600
174720
174720
174720
175440
175440
175440
175440
176400
176400
176880
176880
176880
176880
177840
177840
177840
177840
177840
177840
177840
177840
177840
177840
177840
177840
177840
177840
177840
177840
177840
181920
182160
182160
182160
182160
183120
183120
183120
183840
183840
183840
183840
183840
183840
183840
183840
183840
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
186000
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
196080
209280
209280
209280
209280
209280
209280
209280
209280
209280
209280
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
211680
219360
219360
219360
219360
219360
219360
219360
219360
219360
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
221520
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
229680
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
239040
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
332640
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
496560
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
578400
626640
626640
626640
626640
626640
626640
626640
626640
626640
628800
628800
628800
628800
628800
628800
628800
628800
628800
628800
628800
628800
628800
628800
628800
628800
628800
628800
628800
628800
628800
628800
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
634080
740400
