global_batch_size,1,2,4,8,16,32,64
3200,0.06775786325152656,0.13419431735345072,0.250154066183629,0.49421602112608015,0.9557776593890407,1.4398775204533112,1.5984730915613374
6400,0.03388031357494102,0.0671689914393042,0.1251948377212126,0.24749757559243574,0.47975046841138014,0.9147023980432631,1.2709167867728444
