global_batch_size,1,2,4,8,16,32,64
2048,0.7124343161725541,1.193356620784188,2.53513302294422,3.847153187748904,6.476614781000862,4.513036285022453,3.7141412985765436
4096,0.3562865663863035,0.5970961534737874,1.2660132732806406,2.225403358223051,4.474389622278112,4.4402673517382,3.314559828091601
