global_batch_size,1,2,4,8,16,32,64
320,0.09844573052944394,0.19246185085350526,0.38125698915514855,0.6467002416836131,0.7869756249317864,0.8778011335925542,nan
640,0.04922658944676347,0.09687547397382155,0.19276274017508224,0.36648664579642226,0.6767660757270124,0.7194751882674694,0.8375342295338415
