global_batch_size,1,2,4,8,16,32,64
64,5.053019147087227,9.03564356887826,14.755024126128259,19.3298561900258,25.893313206250053,30.555726268627115,29.533561001760987
128,2.6247764189255065,4.873619474205853,8.720751494818506,13.573026788365198,18.05975694586296,23.615372405335012,25.78250120819821
256,1.313656050830868,2.5226867651439044,4.641866203603871,7.996428170165415,12.621757731334574,16.371782301648295,20.655522724924108
