global_batch_size,1,2,4,8,16,32,64
32,3.0231577845960493,5.3658588170062025,7.543931899743629,9.816143156381461,12.883174083266885,14.461504733734241,
64,1.5999193993421348,2.9614780247610133,5.2527616528041055,7.406241544204639,9.400856715933317,12.48432168866281,13.973921754361951
