global_batch_size,1,2,4,8,16,32,64
64,4.820647821167875,8.190056333271595,11.693206462893698,13.3925276338322,13.693445500445776,13.687483604927628,13.054794859813414
128,2.5622998204792498,4.659288837258833,7.803612731191226,10.854223213959367,12.797189523477574,12.843506437370086,12.340736115251653
