global_batch_size,1,2,4,8,16,32,64
64,6.8429775823889685,11.838468717843664,18.298925886403232,21.265357623184627,21.509686255706676,22.749826545597376,20.969147690424624
128,3.6553729658054332,6.619528678370847,11.224201427896464,16.53414011075494,20.15564728008105,20.291015806510305,21.070922780581487
256,1.843374951404324,3.4486157956111083,6.190812304854656,10.378702644353233,15.152685112995107,17.82257337691743,18.845304488737906
