global_batch_size,1,2,4,8,16,32,64
128,7.3088357107474415,11.945927661457464,16.66628395476673,18.70365969793693,19.87490782735775,18.599019100708844,16.646457925030372
256,4.097335755464108,6.959745416783202,11.440484512832432,15.655515890223365,17.872310108324317,18.85539353465517,15.643551205195918
